archivo,url
data-partida-json/201524.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/24.json
data-partida-json/201525.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/25.json
data-partida-json/201526.json,https://www.bcn.cl/presupuesto/periodo/2015/partida/26.json
data-partida-json/201601.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/01.json
data-partida-json/201602.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/02.json
data-partida-json/201603.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/03.json
data-partida-json/201604.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/04.json
data-partida-json/201605.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/05.json
data-partida-json/201606.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/06.json
data-partida-json/201607.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/07.json
data-partida-json/201608.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/08.json
data-partida-json/201609.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/09.json
data-partida-json/201610.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/10.json
data-partida-json/201611.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/11.json
data-partida-json/201612.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/12.json
data-partida-json/201613.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/13.json
data-partida-json/201614.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/14.json
data-partida-json/201615.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/15.json
data-partida-json/201616.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/16.json
data-partida-json/201617.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/17.json
data-partida-json/201618.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/18.json
data-partida-json/201619.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/19.json
data-partida-json/201620.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/20.json
data-partida-json/201621.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/21.json
data-partida-json/201622.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/22.json
data-partida-json/201623.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/23.json
data-partida-json/201624.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/24.json
data-partida-json/201625.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/25.json
data-partida-json/201626.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/26.json
data-partida-json/201627.json,https://www.bcn.cl/presupuesto/periodo/2016/partida/27.json
data-partida-json/201701.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/01.json
data-partida-json/201702.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/02.json
data-partida-json/201703.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/03.json
data-partida-json/201704.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/04.json
data-partida-json/201705.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/05.json
data-partida-json/201706.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/06.json
data-partida-json/201707.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/07.json
data-partida-json/201708.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/08.json
data-partida-json/201709.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/09.json
data-partida-json/201710.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/10.json
data-partida-json/201711.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/11.json
data-partida-json/201712.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/12.json
data-partida-json/201713.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/13.json
data-partida-json/201714.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/14.json
data-partida-json/201715.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/15.json
data-partida-json/201716.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/16.json
data-partida-json/201717.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/17.json
data-partida-json/201718.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/18.json
data-partida-json/201719.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/19.json
