archivo,url
data-capitulo-json/20121505.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/15/capitulo/05.json
data-capitulo-json/20121506.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/15/capitulo/06.json
data-capitulo-json/20121507.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/15/capitulo/07.json
data-capitulo-json/20121509.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/15/capitulo/09.json
data-capitulo-json/20121510.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/15/capitulo/10.json
data-capitulo-json/20121513.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/15/capitulo/13.json
data-capitulo-json/20121514.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/15/capitulo/14.json
data-capitulo-json/20121602.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/02.json
data-capitulo-json/20121604.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/04.json
data-capitulo-json/20121605.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/05.json
data-capitulo-json/20121609.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/09.json
data-capitulo-json/20121610.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/10.json
data-capitulo-json/20121611.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/11.json
data-capitulo-json/20121620.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/20.json
data-capitulo-json/20121621.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/21.json
data-capitulo-json/20121622.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/22.json
data-capitulo-json/20121623.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/23.json
data-capitulo-json/20121624.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/24.json
data-capitulo-json/20121625.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/25.json
